id,age,gender,lnincm,lnfincm,isco08,manage,dwtype,tizhi,party,hukou,wide,nwtop,edu,listening,speaking,book,newsp,eread,isei08,siops08,ht,wt,rd1,rd2,rd3
1044,54,0,6.7266331,8.8050251,9111,3,9,0,0,1,7,85,12,1,1,.083333336,0,2,16.379999,20,175,126,.67164689,1.1354486,6.9405475
4812,76,0,8.2163582,10.819798,7126,2,3,1,0,1,3,69,9,1,1,0,.0027397261,1,29.16,34.009998,155,112,.7215265,1.4871991,8.2163754
886,29,0,8.8050251,9.0281391,2350,3,6,0,1,1,1,69,18,3,3,1,0,2,68.879997,62.150002,160,130,.74381733,1.089609,7.0256152
12160,44,0,0,7.8244457,9210,3,11,0,0,0,4,69,6,1,1,0,0,.5,11.74,22.16,163,110,.0012273424,1.3328109,8.4302025
392,45,0,9.0281391,9.7212257,2330,2,2,1,0,1,9,85,16,2,2,1.25,.10958904,1.5,82.410004,62.630001,162,140,.39026612,1.834289,2.3495059
8978,46,1,6.3704715,6.3704715,9313,3,9,0,0,0,4,69,6,1,1,.33333334,.010958904,0,15.35,15,167,140,.72780901,1.2022783,6.1225123
8156,60,1,5.1219778,5.5254531,9210,3,11,0,0,0,4,50,6,1,1,0,0,0,11.74,22.16,174,104,.21567288,1.8399208,8.7768307
7724,53,1,8.8050251,9.6158724,7231,1,9,0,0,1,4,69,14,2,2,4.1666665,.1369863,2,30.780001,44,177,140,.22398236,1.2698323,.16086443
10272,77,0,4.2626801,5.9687076,9200,3,12,0,0,0,4,85,0,1,1,0,0,0,11.87,22.280001,160,116,.37985703,1.1814554,4.0717721
5570,36,0,8.6715155,8.6715155,2635,3,8,0,0,1,2,50,14,2,2,.58333331,0,2,70.5,53.889999,160,90,.01330336,1.7894,6.6172957
12453,65,1,5.1219778,5.8121386,9210,3,11,0,0,0,6,69,6,1,1,0,0,0,11.74,22.16,168,106,.062735401,1.2182474,4.0910459
9628,42,1,7.1316986,7.8244457,5221,3,9,0,0,1,2,69,12,2,2,0,.16438356,.5,35.34,48,170,112,.36340034,1.8238747,5.0225978
5575,35,1,9.9443579,10.819798,2512,2,7,0,1,1,7,85,18,4,4,.16666667,0,3,74.660004,51,175,175,.75965118,1.7633514,1.9994292
4567,58,0,6.7266331,6.7266331,9210,3,11,0,0,0,1,29,6,1,1,0,0,.16666667,11.74,22.16,157,140,.75449532,1.384612,3.1572309
5337,56,0,8.3351116,8.3351116,5230,3,3,1,0,1,5,85,12,3,3,.41666666,.5479452,2,30.9,32.16,160,100,.95243633,1.4851425,5.4165211
10824,64,0,5.5254531,6.7266331,9210,3,11,0,0,0,4,69,6,1,1,0,0,0,11.74,22.16,150,90,.17280538,1.0229675,1.9233037
3719,59,0,6.3704715,7.1316986,9210,3,11,0,0,0,0,0,0,1,1,0,0,0,11.74,22.16,170,140,.91533208,1.5198014,1.1362783
4160,82,1,8.3351116,8.6715155,2210,3,2,1,1,1,4,69,14,3,3,0,0,0,88.699997,78.010002,176,150,.70617324,1.7649165,9.1034088
9046,46,1,5.5254531,6.7266331,9200,3,12,0,0,0,0,0,6,1,1,0,0,0,11.87,22.280001,165,150,.86800081,1.9583155,4.7109842
3256,49,1,8.6715155,8.6715155,7120,3,9,0,0,0,1,40,9,1,1,0,0,1.3333334,25.26,32.27,170,145,.46966437,1.800436,4.7716689
13547,43,0,0,0,9200,3,12,0,0,0,1,29,0,1,1,0,0,0,11.87,22.280001,150,106,.99503064,1.4224719,2.8430846
798,84,1,8.2297773,8.8050251,4411,2,2,1,1,1,0,0,9,2,1,0,0,0,42.299999,36,175,124,.31962371,1.2963104,8.1185818
9736,51,1,8.3351116,9.0281391,8331,3,6,0,0,1,10,85,9,1,1,0,0,3,26.85,32,170,135,.82395488,1.5831218,7.1918526
9978,53,1,7.4191809,9.7212257,9313,3,9,0,0,0,0,0,9,1,1,0,0,0,15.35,15,165,116,.51015151,1.2668238,2.9296308
6013,54,1,7.8244457,9.0281391,7520,2,6,0,0,1,2,48,14,1,1,0,0,0,23.65,38.080002,172,150,.3604798,1.0477606,8.1377029
1567,68,1,8.3351116,9.2512589,2641,2,3,1,1,1,4,85,14,3,2,.083333336,1,0,72.830002,56.919998,173,142,.84022492,1.1236054,5.4733124
6660,48,1,6.9087548,7.6014023,8322,3,4,1,0,1,6,69,9,2,2,1.25,0,2.5,30.34,30.76,170,130,.18995374,1.3616368,1.6674875
6272,36,0,7.1316986,8.1120281,8160,3,9,0,0,0,5,69,6,1,1,0,0,0,18.129999,36.279999,163,140,.084990866,1.4608853,3.3111265
7334,53,0,5.8121386,8.6715155,9200,3,12,0,0,0,3,43,9,1,1,0,0,.66666669,11.87,22.280001,150,110,.2953186,1.2435443,4.5644951
8413,57,1,7.8244457,7.8244457,7113,3,9,0,0,0,1,34,6,1,1,0,0,0,23.959999,38,163,117,.8090986,1.7322375,6.0396805
14535,47,1,7.8244457,8.5173931,7111,3,2,1,0,0,4,69,9,1,1,0,0,2,33.759998,34.099998,170,130,.29714939,1.646618,.79720354
14605,62,1,6.7266331,8.1120281,7112,3,9,0,0,0,0,0,0,1,1,0,0,0,22.57,34,163,130,.065218955,1.5750273,2.0372028
1955,34,0,8.5173931,9.2104406,3323,3,9,0,0,1,6,69,14,3,3,.33333334,.02739726,2.5,56.349998,48.860001,160,76,.52894276,1.5925515,8.6287289
10316,46,1,9.0281391,9.0281391,5221,3,9,0,0,0,0,0,12,1,1,0,1,.5,35.34,48,170,150,.97596729,1.6095922,8.7564335
6070,51,1,0,9.0281391,9200,3,12,0,0,0,10,85,6,1,1,0,0,1,11.87,22.280001,170,125,.39076844,1.0373945,2.2055488
3427,36,1,7.1316986,7.1316986,9313,3,9,0,0,0,3,40,6,1,1,0,0,.5,15.35,15,170,130,.40366808,1.5136014,5.6503139
2192,38,1,8.8050251,9.0281391,8122,2,3,1,1,0,8,69,14,1,1,.33333334,0,2,22.360001,28,173,130,.14753011,1.3684658,9.2490416
6838,66,1,8.8050251,9.3645763,3110,2,2,1,1,1,10,85,16,1,1,4,.98630136,6,53.599998,49.720001,178,125,.12429314,1.3297297,.59083915
2246,30,0,0,8.4303999,4110,3,6,0,0,0,2,69,14,2,2,0,0,3,43.330002,42.09,165,97,.72630149,1.0315605,7.9051042
5662,61,0,8.1889668,8.1843281,9111,3,9,0,0,0,7,69,6,1,1,0,0,0,16.379999,20,158,96,.89871001,1.7642175,3.1599703
11101,26,0,8.1120281,9.7212257,2641,3,6,0,0,1,2,43,16,2,2,15.833333,0,3.5,72.830002,56.919998,160,160,.52353048,1.2659,9.5267935
9733,55,0,7.6966672,7.6966672,5131,3,9,0,0,1,3,69,6,1,1,0,0,0,25.040001,21.67,160,140,.14326191,1.6724491,1.6306723
2364,52,0,0,9.7212257,9200,3,12,0,0,0,0,0,6,1,1,0,0,.5,11.87,22.280001,150,140,.79136479,1.4185733,9.801486
8691,55,0,4.4347773,7.4191809,9200,3,12,0,0,0,1,40,0,1,1,0,0,0,11.87,22.280001,155,120,.49247691,1.955081,1.7411299
2647,48,0,7.1316986,7.8244457,9210,3,11,0,0,0,1,29,9,1,1,.16666667,0,0,11.74,22.16,150,105,.59103841,1.2525225,7.4128585
13430,49,0,0,5.7071104,9200,3,12,0,0,0,1,34,6,1,1,0,0,0,11.87,22.280001,154,80,.97384912,1.2623895,5.746294
1632,30,0,0,8.3351116,8142,2,6,0,0,0,8,69,9,2,2,0,.090410955,1,24.85,29.299999,165,120,.69468033,1.8408811,5.2601829
14411,53,1,7.4191809,7.4191809,9313,3,9,0,0,0,1,16,6,1,1,0,0,0,15.35,15,168,130,.58133721,1.7211497,9.7208815
12731,62,1,4.4347773,5.5254531,9210,3,11,0,0,0,1,34,6,1,1,0,0,0,11.74,22.16,175,130,.038459148,1.1186837,6.1485496
5176,53,0,7.6014023,9.0281391,8211,3,8,0,0,1,1,85,9,2,2,0,0,2,27.91,39.34,159,128,.90578103,1.4190936,5.0860286
14337,62,1,4.0831714,5.8607864,9210,3,11,0,0,0,0,0,9,1,1,0,0,0,11.74,22.16,170,110,.70285004,1.4857051,6.4996748
11071,45,0,0,0,5200,3,9,0,0,1,4,69,9,2,1,1,.032876711,3,29.73,36.950001,151,90,.85361409,1.0985329,8.3024778
12118,23,1,7.8244457,7.8244457,5120,3,6,0,0,0,0,0,9,1,1,0,0,0,24.530001,30.98,168,110,.098793738,1.1676239,8.2257328
14563,30,1,8.1120281,9.0281391,4311,3,3,1,0,1,10,85,16,3,2,1.6666666,.02739726,1,50.369999,34,170,140,.82325011,1.192386,8.880414
2487,40,0,8.1120281,8.8050251,4311,3,1,1,1,1,8,85,16,3,3,.66666669,.032876711,3,50.369999,34,163,135,.88883108,1.6636913,3.4618981
7101,77,0,0,8.1120281,9210,3,11,0,0,0,1,16,0,1,1,0,0,0,11.74,22.16,152,80,.0058888155,1.4267089,7.4134097
14602,35,1,9.0281391,9.0281391,5221,1,9,0,0,0,3,69,9,3,2,.16666667,0,2,35.34,48,170,120,.3086533,1.1450206,9.8551073
4540,31,1,7.8244457,7.8244457,3359,3,3,1,1,1,8,69,12,1,1,.083333336,0,.5,64.400002,54.639999,190,200,.49778202,1.7538236,7.0508103
8352,48,1,6.7266331,7.4191809,7520,3,10,0,0,0,6,69,9,1,1,0,.02739726,1,23.65,38.080002,168,120,.68360901,1.4577631,5.6858692
12677,27,0,7.8244457,8.8050251,5223,3,6,0,0,1,5,69,0,1,1,0,0,3,28.48,42.779999,155,90,.24219285,1.113008,6.6154976
2671,51,1,8.3351116,8.3351116,5221,1,9,0,0,1,8,85,12,1,1,0,0,1,35.34,48,170,150,.31515437,1.6686962,3.2256868
1383,46,0,8.1120281,9.0281391,2320,3,2,1,0,1,7,69,16,4,4,.5,.0054794522,4,72.300003,57,155,124,.49570897,1.0307231,1.9455565
14152,22,1,9.0281391,9.0281391,5221,2,9,0,0,1,7,85,12,1,1,.41666666,0,.16666667,35.34,48,175,100,.67177594,1.060878,1.1854841
6189,57,0,8.1120281,9.0281391,3341,2,3,1,1,1,4,85,16,2,2,.41666666,.01369863,2,62.130001,48.810001,172,140,.78634101,1.3883758,7.8271866
12186,57,0,5.1219778,7.4191809,9210,3,11,0,0,0,2,34,9,1,1,0,0,0,11.74,22.16,150,90,.74949765,1.0300677,3.950541
4107,52,0,6.5037889,7.1316986,5221,3,9,0,0,1,5,69,12,1,1,0,0,0,35.34,48,150,98,.51887923,1.8199508,3.0317514
8716,63,1,8.3351116,8.8050251,7549,3,3,1,1,1,7,85,14,1,1,.16666667,.98630136,.5,43.189999,41,172,130,.36089972,1.4238948,8.0705976
11174,45,0,9.7212257,10.414343,2330,3,2,1,1,1,6,85,18,3,3,1,0,1.3333334,82.410004,62.630001,162,98,.3349556,1.2669971,5.9526634
11623,63,0,5.3033047,7.09091,9200,3,12,0,0,0,2,34,6,1,1,0,0,0,11.87,22.280001,151,120,.61949658,1.8425875,6.7974029
13566,41,1,6.9887209,6.9887209,9622,3,9,0,0,0,0,0,6,1,1,0,0,0,27.91,22.879999,167,120,.021325393,1.8232508,1.2236578
11209,36,0,9.7212257,10.637481,4311,2,6,0,0,1,7,85,16,3,3,1.6666666,.89041096,1.5,50.369999,34,155,98,.24380279,1.0914736,8.2331562
1773,53,1,9.4335642,10.637481,5221,1,6,0,0,1,3,85,14,3,2,8.333333,0,3,35.34,48,182,178,.77947402,1.7541299,1.0915022
13492,40,1,8.3351116,7.8244457,9200,3,12,0,0,0,1,40,6,1,1,0,0,0,11.87,22.280001,165,100,.18075421,1.3065444,6.2369876
12896,71,1,6.1998329,6.5037889,2341,3,2,1,0,0,6,69,9,2,1,.25,.02739726,0,76.489998,57,160,104,.82435763,1.3049306,6.0765014
6782,53,1,10.637481,11.330616,5211,1,6,0,1,1,9,85,12,1,1,0,.98630136,2,28.84,36.689999,178,136,.98868573,1.7906569,5.8786359
11672,50,1,5.5254531,5.8121386,9210,3,11,0,0,0,3,69,9,1,1,0,0,0,11.74,22.16,169,140,.075609781,1.5703979,7.4674563
11108,35,1,7.8244457,7.8244457,8152,3,9,0,0,0,1,50,6,1,1,0,0,1,18.030001,30.200001,178,135,.090985239,1.5755264,6.2173576
2308,47,0,6.7266331,8.1120281,9210,3,11,0,0,0,0,0,9,1,1,0,0,0,11.74,22.16,150,106,.70036966,1.2420689,2.7278867
13147,75,0,4.3307333,6.4785094,9200,3,12,0,0,0,7,69,0,1,1,0,0,0,11.87,22.280001,150,95,.64848495,1.645353,7.9273944
12692,50,0,0,8.1120281,9210,3,11,0,0,0,3,48,9,1,1,0,0,0,11.74,22.16,155,130,.16819841,1.3107624,9.759367
585,68,0,8.3430777,9.0479393,1112,3,2,1,0,1,1,29,14,2,2,.25,.1369863,2,78.760002,66.839996,151,136,.93499845,1.9441189,6.8885069
1715,52,1,9.0281391,9.7212257,3341,2,3,1,1,1,3,85,14,2,2,0,0,3,62.130001,48.810001,174,150,.066916861,1.9869993,5.6939688
6918,22,0,7.4191809,9.0281391,2341,3,2,1,0,0,6,85,14,3,2,0,0,.5,76.489998,57,152,98,.38954559,1.1054205,8.4514465
10862,69,1,0,0,9210,3,11,0,0,0,4,69,6,1,1,0,0,0,11.74,22.16,170,148,.61836606,1.4999987,3.1381278
6203,40,1,7.904458,8.6425323,4321,2,7,0,0,1,3,85,14,2,2,.83333331,0,1,32.5,30.280001,167,140,.82259643,1.3681269,6.6789026
12990,50,0,0,6.5037889,9210,3,11,0,0,0,0,0,6,1,1,0,0,0,11.74,22.16,155,90,.66429359,1.3701171,1.3721899
5568,59,1,8.5173931,10.126671,8350,3,2,1,0,1,5,85,12,1,1,0,1,2,37.919998,28.690001,174,140,.87353843,1.2434307,1.9723818
14328,68,1,3.753418,3.753418,9200,3,12,0,0,0,1,43,0,1,1,0,0,0,11.87,22.280001,140,120,.16575238,1.1976144,1.0367069
10981,37,1,9.4335642,9.9443579,7421,3,9,0,0,1,8,85,9,1,1,1,0,5,43.759998,44.150002,162,120,.78800756,1.7081105,7.3281231
5451,35,0,9.0281391,9.0281391,5221,1,9,0,0,0,1,16,9,1,1,.25,0,2,35.34,48,162,125,.84209639,1.4024544,1.951187
13012,58,1,6.0346837,6.7266331,9210,3,11,0,0,0,1,29,9,1,1,0,0,0,11.74,22.16,140,90,.40430841,1.9689193,8.8035393
9969,76,0,8.4555302,9.0281391,2341,3,2,1,0,1,2,69,14,3,1,.5,1.0958904,0,76.489998,57,160,105,.76133263,1.4470655,3.0510256
4711,66,1,8.3666029,9.3326464,5120,3,3,1,0,1,0,0,0,1,1,0,0,0,24.530001,30.98,168,110,.064856052,1.6400325,6.5589337
10841,69,1,0,0,8111,2,9,0,0,0,1,34,6,1,1,0,0,0,35.07,32.25,152,110,.49175799,1.5236357,.070469856
12626,65,0,4.0831714,4.4347773,9200,3,12,0,0,0,7,69,6,1,1,0,0,0,11.87,22.280001,161,100,.59994125,1.1240243,3.434597
7102,21,0,0,8.3351116,9332,3,9,0,0,0,8,69,14,3,3,.41666666,.02739726,2,16.889999,23.969999,165,100,.58073753,1.6844889,3.1446676
6486,26,0,8.8050251,9.0281391,4110,3,6,0,1,1,5,69,16,4,3,1.6666666,.032876711,.033333335,43.330002,42.09,168,65,.0089151869,1.6163356,7.5774584
4564,67,1,7.6014023,8.2943001,5223,2,4,1,0,1,7,69,9,1,1,0,.2739726,0,28.48,42.779999,170,160,.199001,1.3029647,6.2839413
10639,26,1,8.9873219,8.9873219,8300,2,9,0,0,0,7,50,12,3,2,.083333336,0,1.5,26.799999,31.889999,175,140,.5864532,1.2485312,1.609809
6948,30,1,6.7266331,7.4191809,5120,2,6,0,0,1,0,0,6,2,2,.83333331,0,1,24.530001,30.98,170,132,.63903815,1.108655,5.7002611
6262,69,0,5.9989367,5.9989367,9200,3,12,0,0,0,10,85,0,1,1,0,0,0,11.87,22.280001,150,90,.70861483,1.4644367,4.4963813
9850,76,0,5.1416636,6.0505195,9200,3,12,0,0,1,0,0,0,1,1,0,0,0,11.87,22.280001,156,148,.16443662,1.3965372,9.2155209
11724,38,0,7.8244457,8.8050251,5131,3,9,0,0,0,5,69,6,1,1,0,0,0,25.040001,21.67,156,115,.39156348,1.0921522,8.5530853
7045,26,0,0,7.8244457,9210,3,11,0,0,0,5,69,9,1,1,0,0,0,11.74,22.16,158,110,.75547391,1.5143931,7.013207
8318,30,0,0,5.8121386,7200,3,7,0,0,0,2,40,9,1,2,0,0,1,29.809999,40.259998,160,130,.14235359,1.188195,4.651032
7385,57,0,7.6966672,9.1696224,5120,3,3,1,0,1,2,50,9,2,1,.16666667,1,1,24.530001,30.98,156,162,.13414352,1.1405439,3.4439702
4458,45,0,5.8121386,7.4191809,9210,3,11,0,0,0,0,0,6,1,1,0,0,0,11.74,22.16,160,110,.23509881,1.8913091,5.4397435
8953,30,0,0,7.4191809,7510,3,9,0,0,0,0,0,6,1,1,0,0,0,23.459999,30.110001,165,112,.48299339,1.2920477,2.6621006
11755,51,1,7.196187,8.0067005,9622,3,9,0,0,1,3,69,9,1,1,0,0,2,27.91,22.879999,172,133,.80111617,1.7631125,7.9689045
6300,38,0,8.3351116,9.9443579,5223,3,6,0,0,0,10,85,12,2,2,0,0,3.3333333,28.48,42.779999,162,107,.16753584,1.8158376,.23737393
6532,41,0,7.4191809,7.4191809,9629,3,10,0,0,1,7,69,12,2,2,.083333336,.01369863,1.3333334,27.91,24,155,113,.58313036,1.9222305,8.6741085
10601,67,0,7.4389715,8.3351116,5120,3,2,1,0,1,3,69,6,1,1,0,0,0,24.530001,30.98,155,140,.12400522,1.1211858,.58835334
2187,38,1,7.6014023,7.8244457,5221,3,9,0,0,0,6,69,9,1,1,0,0,.5,35.34,48,175,160,.81107837,1.6872499,6.4712543
1106,48,1,7.71913,7.71913,9629,3,6,0,0,0,4,48,6,1,1,0,0,0,27.91,24,172,140,.81326675,1.5141245,7.0368695
7178,45,1,8.1120281,8.1120281,7000,3,10,0,0,0,4,69,6,1,1,0,0,0,28.530001,37,164,120,.96635431,1.8299712,7.3188496
6289,67,0,8.2297773,8.5173931,9613,3,2,1,0,1,6,69,6,1,1,0,0,0,13.87,13,160,120,.073280536,1.6488373,9.5484972
5809,33,1,8.5173931,8.9227915,4110,3,6,0,0,1,5,69,12,3,3,0,0,1,43.330002,42.09,174,130,.62788904,1.4833639,8.867877
9717,76,1,4.4347773,8.3351116,9210,3,11,0,0,0,4,69,6,1,1,0,0,0,11.74,22.16,158,85,.70542061,1.3959548,.87990075
9144,30,0,0,6.7266331,5220,3,6,0,0,0,2,69,9,1,1,0,0,2,29.469999,38.84,165,110,.49128768,1.810913,8.1939297
6306,65,0,5.5254531,7.8244457,9210,3,11,0,0,0,3,69,6,1,1,0,0,0,11.74,22.16,160,120,.89634442,1.5120982,7.1591172
12576,78,1,0,0,5120,3,2,1,0,1,5,69,9,1,1,0,0,0,24.530001,30.98,170,130,.59114456,1.4243646,1.0927113
3326,24,0,8.3351116,8.3351116,4110,3,6,0,0,1,3,69,16,3,3,.25,.0054794522,2,43.330002,42.09,160,115,.65512586,1.2941511,3.8700774
5597,67,1,8.2943001,8.6715155,8160,2,4,1,0,1,1,48,9,1,1,0,0,0,18.129999,36.279999,172,120,.95801878,1.683697,5.0460992
6613,78,0,9.2104406,9.2104406,4321,3,2,1,1,1,1,43,6,1,1,0,2.4657533,0,32.5,30.280001,158,120,.87957668,1.1362112,3.3261485
9817,48,1,7.4191809,7.4191809,9210,3,11,0,0,0,1,69,6,1,1,0,0,0,11.74,22.16,175,130,.57236212,1.5575169,8.019969
9856,43,1,0,8.7797117,9313,3,6,0,0,1,8,85,9,1,1,.83333331,0,.5,15.35,15,165,100,.41460952,1.7500671,3.8312578
11611,65,1,0,6.7266331,9622,3,9,0,0,0,1,69,9,1,1,0,0,0,27.91,22.879999,160,118,.59740412,1.3453408,.79036462
3665,47,0,6.8662386,5.2609615,9210,3,11,0,0,0,3,69,6,1,1,0,0,.5,11.74,22.16,160,145,.37401593,1.8899573,6.9712114
1375,64,1,7.4960976,8.1889668,9622,3,9,0,0,1,1,69,9,1,1,0,1,0,27.91,22.879999,158,130,.38905936,1.6596133,9.8958044
14291,55,0,0,7.4191809,9210,3,11,0,0,0,0,0,9,1,1,0,0,0,11.74,22.16,156,90,.6647405,1.5438515,6.2975225
9746,51,0,6.4393506,7.1316986,9210,3,11,0,0,0,0,0,6,1,1,0,0,0,11.74,22.16,150,100,.95202798,1.6887131,6.8955293
13753,55,1,6.7266331,8.3351116,9210,3,11,0,0,0,4,69,9,1,1,0,0,0,11.74,22.16,165,65,.35256878,1.4478185,1.3062778
12098,71,1,5.3439279,5.3439279,6100,3,9,0,0,0,1,29,6,1,1,.58333331,0,0,19.41,43.529999,150,110,.074704237,1.8700475,5.5000176
5126,64,0,7.9197197,8.8050251,8212,3,3,1,0,1,1,43,9,2,2,0,0,0,23.879999,48,163,120,.84385961,1.0440124,4.5427504
11139,40,1,13.63319,13.63319,1120,1,6,0,1,1,9,85,18,2,2,.83333331,1,3,70.339996,64.510002,170,162,.93098205,1.1000302,9.5877905
12561,21,0,8.1120281,8.5173931,5221,3,9,0,0,0,5,69,9,3,2,4.1666665,0,10,35.34,48,158,108,.80536425,1.8789179,7.777782
5162,22,0,7.6422043,7.6422043,2221,3,2,1,0,0,1,43,14,2,2,.83333331,.0054794522,6,68.699997,54.049999,168,120,.62847281,1.0001576,.89824039
8343,48,0,7.6014023,7.6014023,9622,3,6,0,0,1,7,69,12,1,1,0,0,0,27.91,22.879999,160,140,.4694111,1.6725827,7.8063364
10039,45,1,7.4191809,8.0067005,8332,3,6,0,0,1,2,40,9,1,1,0,.13150685,1,25.950001,33,168,140,.46037304,1.6778862,6.0717669
10466,62,0,7.5501351,8.2943001,3431,2,2,1,0,1,4,69,9,1,1,0,0,0,50.150002,45.689999,156,118,.17212978,1.1579237,7.4937987
5964,54,1,7.4191809,7.8244457,9210,3,11,0,0,0,4,69,6,1,1,0,0,0,11.74,22.16,172,150,.70510238,1.9031415,4.8668451
331,80,0,8.0712185,8.9093704,7111,3,4,1,0,1,0,0,0,1,1,0,0,0,33.759998,34.099998,153,130,.12644169,1.8022455,5.0628586
226,30,0,10.126671,10.819798,2641,3,9,0,0,1,6,85,0,4,4,.66666669,.82191783,5,72.830002,56.919998,165,55,.39076278,1.3314425,4.3244004
10872,30,0,7.4191809,7.4191809,9110,3,9,0,0,0,3,69,6,1,1,0,0,3,14.64,20,160,120,.61111432,1.3844121,5.6751428
1129,35,0,7.6014023,8.5173931,4321,3,6,0,0,1,5,50,12,1,1,.16666667,0,1,32.5,30.280001,160,105,.37301674,1.5255873,8.2515173
7214,63,1,5.5254531,6.0346837,9210,3,11,0,0,0,0,0,6,1,1,0,0,0,11.74,22.16,167,120,.46914384,1.4705423,3.6214521
9884,47,0,5.8121386,7.6014023,9111,3,9,0,0,1,4,69,9,1,1,0,0,1.3333334,16.379999,20,150,110,.61851293,1.6915319,5.1386642
2874,70,1,7.7836404,8.3351116,8114,3,3,1,0,1,6,69,6,1,1,0,0,0,26.129999,30,172,120,.66078967,1.9292396,1.0826968
4001,45,0,7.8244457,8.5173931,9210,3,11,0,0,0,0,0,6,1,1,0,0,.16666667,11.74,22.16,160,120,.71391523,1.5656434,7.6194954
13788,33,0,8.5173931,9.2104406,3359,3,2,1,0,1,10,85,16,3,3,.16666667,.16438356,2,64.400002,54.639999,152,86,.92504233,1.9510487,7.9164042
10369,65,0,6.2166061,8.3351116,9210,3,11,0,0,0,1,29,0,1,1,0,0,0,11.74,22.16,160,88,.22247089,1.9678408,1.5792878
2722,61,1,8.3351116,9.0281391,7120,2,9,0,0,0,10,85,9,1,1,.16666667,0,.5,25.26,32.27,169,140,.76568663,1.9945527,1.5513999
4173,44,0,6.7266331,8.3351116,9210,3,11,0,0,0,4,69,9,1,1,0,0,1,11.74,22.16,160,105,.73137826,1.2624491,.94898343
13938,66,0,5.5581141,6.0346837,9210,3,11,0,0,0,1,34,6,1,1,0,0,0,11.74,22.16,155,112,.53643632,1.5656,.76871675
4420,31,1,0,9.0281391,5223,3,6,0,0,1,10,85,0,1,1,.16666667,.0054794522,3,28.48,42.779999,158,117,.049367402,1.7708787,4.3637657
12112,47,0,7.4191809,9.0281391,9613,3,6,0,0,0,4,43,9,1,1,.41666666,.01369863,0,13.87,13,155,130,.37256715,1.4209743,1.3281547
6239,65,0,12.817751,8.3351116,8181,3,3,1,0,1,2,29,9,1,1,0,0,0,21.129999,25,162,121,.63477141,1.8628602,1.709577
4273,45,1,6.7266331,7.4191809,9200,3,12,0,0,0,1,69,9,1,1,0,.0027397261,0,11.87,22.280001,174,155,.73929179,1.2312348,1.9262478
4310,50,0,5.8560266,6.5477414,9200,3,12,0,0,0,5,69,9,1,1,0,0,0,11.87,22.280001,160,126,.81855166,1.0248905,7.0855613
4176,67,0,7.8244457,8.5173931,5120,3,9,0,0,1,10,85,12,3,3,0,0,1,24.530001,30.98,162,135,.72355014,1.940128,2.7208412
12146,69,1,6.0346837,6.0346837,9210,3,11,0,0,0,0,0,6,1,1,0,0,0,11.74,22.16,172,142,.48229682,1.8535901,3.4363494
26,53,1,7.8244457,8.8050251,3412,3,3,1,0,1,1,69,12,1,1,.16666667,1,8,52.720001,49,178,146,.19240755,1.3184497,3.5036654
6298,83,0,6.7266331,8.3351116,7319,3,3,1,1,1,1,29,9,1,1,.25,.16438356,0,30.35,35.060001,155,134,.96473706,1.088171,2.3232963
9644,64,0,5.0227833,4.9003243,9210,3,11,0,0,0,1,69,6,3,2,0,0,0,11.74,22.16,148,125,.42118803,1.145745,1.5301297
1817,37,0,8.3351116,8.3351116,5131,3,6,0,0,1,3,69,16,1,1,.083333336,0,2,25.040001,21.67,160,130,.66904557,1.3117441,.035788115
3715,55,0,7.8244457,8.3351116,7120,3,9,0,0,0,0,0,12,1,1,0,0,0,25.26,32.27,164,108,.66668999,1.3413423,6.7645082
8220,47,1,8.8050251,9.4335642,5223,3,6,0,0,1,10,85,12,1,1,0,0,2,28.48,42.779999,172,130,.74333501,1.1070031,5.7815647
14383,54,1,8.3351116,8.3351116,7100,3,9,0,0,0,1,16,12,1,1,0,.0027397261,3,25.389999,33.060001,165,130,.10119037,1.0617529,2.6657879
12529,50,0,5.8121386,6.8218341,9210,3,11,0,0,0,1,43,6,1,1,0,0,0,11.74,22.16,158,114,.49678424,1.0587643,6.3222513
10365,36,1,8.3351116,8.6715155,5223,2,6,0,0,1,10,85,16,3,3,.16666667,2,.16666667,28.48,42.779999,168,100,.46954846,1.4491985,8.2593508
3220,59,1,7.4191809,7.6422043,9333,3,9,0,0,1,0,0,9,1,1,0,0,0,17.690001,20.299999,175,150,.64398062,1.5949695,1.08733
6596,48,0,7.8244457,8.5173931,7311,3,6,0,0,0,5,69,6,1,1,0,0,.33333334,35.700001,43.52,163,130,.75275272,1.0544231,6.8739676
6874,41,0,8.3351116,8.3351116,4413,3,3,1,0,1,5,85,9,2,2,0,1,.5,51.77,41,156,120,.17396504,1.4052955,6.5618987
4014,59,0,0,0,9210,3,11,0,0,0,0,0,6,1,1,0,0,0,11.74,22.16,155,150,.81903499,1.8866832,8.0149956
6864,53,0,9.7212257,9.9443579,8143,3,6,0,0,0,3,43,6,1,1,0,0,.5,32.669998,28,162,124,.53392673,1.3148025,7.8857951
12130,50,0,5.1219778,6.2166061,9210,3,11,0,0,0,2,34,0,1,1,0,0,0,11.74,22.16,157,140,.44406578,1.7596595,1.1524163
12765,61,0,7.8244457,8.5974207,7543,3,3,1,0,1,6,85,9,1,1,0,0,2,43.189999,38.810001,155,102,.42837256,1.7483604,1.2651991
14149,47,0,0,7.1316986,9210,3,11,0,0,0,1,29,0,1,1,0,0,0,11.74,22.16,165,100,.95304936,1.6195866,7.2802396
