treat,lninc,gender,age,age2,hukou,fedu,medu,party
0,6.2146082,1,34,1156,1,6,0,0
1,6.3969297,0,31,961,1,6,6,1
0,5.4380794,1,37,1369,1,9,0,0
1,7.3132205,1,66,4356,1,3,0,1
0,6.2728772,0,34,1156,1,6,6,0
0,6.9077554,1,20,400,0,9,6,0
0,5.7037826,1,40,1600,1,12,12,0
1,5.7037826,0,62,3844,1,,0,1
0,6.3969297,0,42,1764,1,14,0,0
0,7.377759,0,54,2916,1,9,6,1
0,6.9363427,1,64,4096,1,6,0,0
0,6.2146082,1,43,1849,1,6,6,0
0,6.6846118,1,46,2116,1,9,6,1
0,8.0063677,1,47,2209,1,6,6,0
0,5.521461,1,46,2116,1,0,0,0
0,7.0030656,0,38,1444,1,9,6,1
0,5.9914646,0,57,3249,1,6,0,1
0,,0,29,841,1,6,0,0
0,5.2983174,1,38,1444,1,6,0,0
0,6.2344108,1,68,4624,1,0,0,0
0,6.4846354,0,68,4624,1,0,0,1
0,6.5510802,0,46,2116,1,0,0,0
0,5.0106354,0,33,1089,1,6,6,0
0,6.1312265,0,42,1764,1,6,0,0
0,5.9914646,1,45,2025,1,0,0,0
0,6.6846118,1,37,1369,1,6,6,0
1,6.4769726,1,28,784,1,6,6,0
1,,0,51,2601,1,9,6,1
1,6.2146082,1,37,1369,1,0,0,0
1,7.4383836,1,46,2116,1,0,0,1
0,6.3969297,1,58,3364,1,0,0,0
0,5.5012584,0,45,2025,1,0,0,0
0,6.3969297,1,66,4356,1,,,0
0,6.9077554,0,31,961,1,12,9,0
1,7.377759,0,46,2116,1,6,6,1
0,6.4614682,1,54,2916,1,6,6,0
0,5.7300997,1,49,2401,1,9,9,0
0,6.4769726,1,56,3136,1,3,3,0
0,,1,30,900,1,0,12,0
1,8.0063677,0,41,1681,1,16,12,0
0,,1,22,484,1,9,9,0
0,6.2146082,1,59,3481,1,0,0,0
0,7.495542,0,31,961,1,,,0
1,6.2146082,0,29,841,1,9,9,0
0,7.6009026,1,27,729,1,12,9,0
1,7.495542,1,30,900,1,6,6,1
0,,1,34,1156,1,0,0,0
0,,0,48,2304,1,0,0,1
0,6.6846118,0,61,3721,1,6,0,0
0,6.9772816,0,62,3844,1,3,0,1
0,6.2344108,0,65,4225,1,6,0,0
1,6.779922,0,41,1681,0,0,0,1
0,7.495542,1,54,2916,1,0,0,1
0,6.2499752,1,53,2809,1,0,9,0
0,,1,18,324,1,9,6,0
0,7.0900769,0,39,1521,1,6,0,0
0,6.3969297,0,28,784,0,9,9,0
0,6.3969297,1,24,576,1,9,,0
0,6.0402546,1,52,2704,1,16,0,0
0,5.857933,1,33,1089,1,6,6,0
0,6.9077554,1,29,841,1,14,6,0
0,4.8283138,0,37,1369,1,6,6,0
0,6.3969297,1,27,729,1,9,6,0
0,,1,44,1936,1,0,0,0
0,6.4769726,1,51,2601,1,6,6,0
1,6.6463904,0,34,1156,1,6,0,1
0,6.2146082,1,30,900,1,12,6,0
0,4.6539602,0,50,2500,1,0,0,0
0,5.7037826,0,57,3249,1,,6,0
0,,0,51,2601,1,12,6,0
0,5.2983174,1,46,2116,1,,0,0
1,6.6333184,1,34,1156,1,6,6,0
0,6.1527328,1,63,3969,1,0,0,0
0,6.1737862,1,61,3721,1,0,0,0
1,5.9914646,0,31,961,1,12,16,0
0,,0,40,1600,0,6,0,0
0,6.6200733,0,25,625,1,6,12,0
0,6.2146082,1,42,1764,1,,,0
0,,0,21,441,1,6,6,0
0,,1,42,1764,1,0,0,0
0,6.1527328,1,37,1369,1,6,6,0
0,7.3132205,1,30,900,1,12,6,0
0,,1,48,2304,1,0,0,0
0,,0,22,484,0,12,9,0
0,5.521461,1,28,784,1,9,0,0
0,5.9661469,0,42,1764,1,6,6,0
0,6.3969297,0,49,2401,1,0,0,0
0,6.2146082,1,37,1369,1,0,0,0
1,5.7037826,1,25,625,1,12,6,0
0,7.8240461,1,42,1764,1,,6,0
0,5.7037826,1,36,1296,1,12,12,0
1,6.6846118,0,31,961,1,12,6,0
0,5.9401712,0,33,1089,1,6,0,1
0,6.3969297,0,28,784,1,12,9,1
0,,1,46,2116,1,0,0,0
0,6.3403592,1,54,2916,1,9,6,0
1,6.6846118,1,41,1681,1,9,9,0
0,6.6846118,0,31,961,1,9,0,0
0,5.480639,1,34,1156,1,9,6,0
1,6.6846118,0,33,1089,1,6,0,0
0,7.2442274,1,41,1681,1,0,0,1
0,,1,49,2401,1,0,0,0
0,,1,34,1156,1,0,0,0
0,,0,38,1444,1,0,0,0
0,7.1701198,0,40,1600,1,6,6,0
0,,1,55,3025,1,,0,0
0,,1,43,1849,1,0,0,0
0,5.2983174,0,27,729,1,0,0,0
0,5.768321,0,47,2209,1,,0,0
0,5.1929569,1,35,1225,1,9,6,0
0,6.6592941,1,27,729,1,9,12,0
0,7.3132205,0,31,961,1,6,0,0
0,5.9914646,0,33,1089,0,6,0,1
0,6.9077554,1,25,625,1,12,9,0
0,5.9914646,1,40,1600,1,6,6,0
0,,1,45,2025,1,,0,0
0,5.9914646,0,31,961,1,,6,0
0,,0,58,3364,1,6,0,0
0,7.1701198,0,60,3600,1,6,0,1
0,,1,46,2116,1,6,0,0
0,4.6051702,1,54,2916,1,0,0,0
0,5.521461,1,48,2304,1,0,0,0
0,7.4383836,0,34,1156,1,9,6,1
0,6.0402546,1,52,2704,1,0,0,0
0,6.9077554,1,25,625,1,12,9,0
0,,1,45,2025,1,6,0,0
0,,1,51,2601,1,0,0,0
0,,0,47,2209,1,,,0
0,5.7037826,1,35,1225,1,,6,0
0,6.3969297,1,40,1600,1,0,0,0
0,5.9914646,0,28,784,1,14,12,0
0,6.9077554,0,46,2116,1,6,0,0
0,6.2146082,0,22,484,1,6,6,0
0,5.7037826,1,51,2601,1,0,0,0
0,5.2983174,1,53,2809,1,6,0,0
0,8.0063677,1,39,1521,1,0,0,0
0,6.2728772,1,65,4225,1,0,0,0
0,7.3132205,0,57,3249,1,,,1
0,,0,43,1849,1,12,6,0
1,6.856462,0,25,625,1,12,6,0
0,5.7037826,1,42,1764,1,0,0,0
0,6.9077554,1,39,1521,1,0,0,0
0,5.7037826,1,61,3721,1,6,6,0
0,4.6051702,0,45,2025,1,0,0,0
0,6.2728772,0,29,841,1,12,6,0
0,,0,28,784,1,9,9,0
0,,1,54,2916,1,9,9,0
0,,1,21,441,1,12,9,0
0,5.857933,1,23,529,1,12,0,0
0,,1,18,324,1,6,6,0
0,6.8023949,0,40,1600,1,0,0,0
0,6.3969297,1,25,625,0,3,0,0
0,6.3969297,1,61,3721,1,,0,0
0,6.2146082,1,30,900,1,6,0,0
0,6.5510802,0,38,1444,0,0,0,0
0,,1,38,1444,0,9,0,0
1,6.4297194,0,27,729,1,12,0,1
1,6.9077554,0,38,1444,1,6,6,0
0,5.6347895,1,26,676,1,12,6,0
0,5.9914646,0,31,961,0,9,6,0
0,5.857933,0,44,1936,1,9,6,0
0,,0,20,400,1,12,12,0
0,,1,53,2809,1,0,0,0
0,,1,37,1369,1,12,6,0
1,6.6846118,0,37,1369,1,6,0,0
0,6.6846118,0,44,1936,1,9,9,0
0,5.6347895,0,26,676,1,12,6,0
0,5.7037826,0,40,1600,0,9,9,0
0,6.363028,1,27,729,1,9,9,0
1,,0,54,2916,1,0,0,1
0,6.1092477,0,50,2500,0,6,0,0
0,6.2146082,1,39,1521,1,6,6,0
0,,1,65,4225,1,,0,0
0,6.6846118,0,58,3364,1,0,0,0
0,6.1092477,1,25,625,1,9,9,0
0,,1,38,1444,1,0,0,0
0,5.7037826,1,48,2304,1,9,0,0
0,6.6463904,0,62,3844,1,6,0,1
0,5.7037826,0,47,2209,0,0,0,0
0,,0,42,1764,1,6,9,0
0,,1,59,3481,1,6,0,0
0,,1,68,4624,1,0,0,0
0,6.9077554,1,25,625,1,6,6,0
0,7.0900769,0,37,1369,1,3,0,1
0,6.3969297,1,37,1369,1,6,6,0
0,,0,19,361,1,12,12,0
0,7.377759,1,47,2209,1,6,6,1
0,6.6200733,0,22,484,1,6,6,0
1,6.9077554,1,26,676,1,12,6,0
1,7.1701198,0,45,2025,1,9,6,1
1,7.495542,0,38,1444,1,9,0,1
0,6.8669333,0,25,625,1,9,9,1
0,5.0106354,0,22,484,1,,,0
1,5.2983174,1,35,1225,1,6,6,0
0,,1,39,1521,1,9,9,0
1,7.3132205,0,45,2025,1,16,16,1
0,7.495542,1,33,1089,1,6,6,0
0,7.1701198,1,27,729,1,9,9,0
1,6.2146082,1,33,1089,1,6,6,0
0,7.0030656,0,33,1089,1,0,0,1
1,7.377759,0,41,1681,1,0,0,1
1,7.6123366,0,37,1369,1,6,0,1
0,5.7037826,1,53,2809,1,0,0,0
0,7.2442274,0,27,729,1,9,6,0
0,6.253829,1,48,2304,1,3,0,0
0,,1,35,1225,1,6,6,0
0,6.9077554,0,34,1156,1,9,9,0
0,6.2146082,0,24,576,1,6,12,1
0,,1,54,2916,1,,,0
0,5.7037826,1,42,1764,1,12,0,0
1,7.1701198,0,47,2209,1,6,0,0
0,6.5510802,0,39,1521,1,0,0,0
1,6.9077554,0,41,1681,1,12,0,1
0,7.0900769,0,46,2116,1,6,6,0
0,6.3969297,1,32,1024,1,0,0,0
0,5.9914646,1,24,576,1,9,9,0
0,,0,36,1296,1,0,,0
1,5.5012584,0,54,2916,1,6,0,1
0,,0,33,1089,1,0,0,0
0,,1,29,841,1,12,9,0
1,6.9077554,0,44,1936,1,6,0,1
0,6.3969297,0,49,2401,1,0,,1
0,6.363028,1,27,729,1,0,0,0
0,7.6962128,0,30,900,1,14,9,0
0,6.9077554,1,30,900,1,6,9,0
1,7.5229411,0,37,1369,0,6,6,0
0,6.2146082,0,60,3600,1,3,3,0
0,6.9077554,1,56,3136,1,6,6,0
1,6.9077554,0,50,2500,1,16,16,0
0,6.6846118,0,64,4096,1,0,0,1
0,6.6846118,1,67,4489,1,,,1
0,,1,68,4624,1,,0,1
0,6.9077554,1,42,1764,1,6,6,0
1,,1,21,441,1,14,12,0
0,6.2146082,0,46,2116,1,9,0,0
0,,0,52,2704,1,,,0
0,,1,69,4761,1,6,0,0
0,7.6009026,1,68,4624,1,,,1
0,7.6009026,0,28,784,0,6,6,0
1,,1,21,441,1,14,14,0
0,,0,40,1600,1,0,0,0
0,,0,40,1600,1,6,9,0
0,7.1701198,1,50,2500,1,9,6,0
0,6.6846118,0,23,529,1,0,0,0
0,6.2146082,0,42,1764,1,6,6,0
0,6.2146082,1,54,2916,1,6,0,1
1,,1,19,361,1,14,14,0
0,6.2146082,0,31,961,1,9,9,0
0,6.6200733,1,53,2809,1,9,0,0
1,7.6009026,0,48,2304,1,6,0,1
0,7.0030656,0,62,3844,1,6,0,1
0,,0,40,1600,1,6,0,0
0,8.0063677,0,30,900,1,9,12,0
0,5.7037826,1,49,2401,1,6,0,0
0,6.2146082,1,49,2401,1,12,12,0
0,5.9914646,1,30,900,1,6,9,0
1,5.9914646,1,28,784,1,9,9,0
0,5.857933,0,41,1681,1,6,0,0
0,6.2146082,1,40,1600,1,0,0,0
0,6.3969297,1,51,2601,1,0,0,0
0,6.0776424,1,65,4225,1,6,0,0
1,,0,21,441,1,9,12,0
0,5.7037826,1,34,1156,0,6,0,0
0,,1,34,1156,1,9,6,0
0,6.5510802,0,48,2304,1,0,0,0
0,6.5510802,1,38,1444,1,12,6,0
0,6.2146082,1,41,1681,1,6,6,0
1,5.7037826,1,48,2304,1,12,9,1
0,,0,34,1156,1,0,0,0
0,6.2146082,0,35,1225,1,6,0,0
1,5.9914646,0,40,1600,1,12,9,0
0,4.8675346,0,38,1444,1,0,6,0
0,5.857933,0,24,576,1,9,12,0
0,,1,58,3364,1,0,0,0
0,5.9914646,1,67,4489,1,0,0,0
0,6.2146082,0,50,2500,1,0,0,1
0,6.9077554,0,34,1156,0,0,0,0
0,6.5510802,0,37,1369,1,9,9,0
0,6.6846118,0,34,1156,1,9,9,0
0,6.3969297,1,34,1156,1,9,6,1
1,7.0900769,1,34,1156,1,9,9,1
0,5.9914646,1,29,841,0,9,9,0
0,6.2146082,0,40,1600,1,9,6,0
0,5.2983174,0,33,1089,1,0,0,0
0,5.1929569,1,65,4225,1,0,3,0
0,6.9077554,1,43,1849,1,0,0,0
1,5.9914646,1,23,529,1,12,9,0
1,6.2146082,1,37,1369,1,12,12,0
0,6.2146082,1,29,841,1,9,9,0
0,6.0637851,0,54,2916,1,14,0,0
0,4.7004805,0,49,2401,1,0,0,0
0,,0,40,1600,1,6,6,0
0,5.0106354,0,38,1444,1,0,0,0
0,,1,29,841,1,,,0
0,,1,29,841,1,9,12,0
0,,1,30,900,1,9,0,0
0,5.7037826,1,36,1296,1,6,0,0
0,,0,41,1681,1,12,12,0
0,6.5510802,0,22,484,1,,9,0
1,7.0030656,0,40,1600,1,6,0,1
0,6.9077554,0,28,784,1,9,0,0
0,6.5510802,1,33,1089,1,9,9,0
0,7.0900769,1,40,1600,1,9,0,0
1,,1,27,729,1,14,6,0
1,6.5510802,1,38,1444,1,14,9,0
0,5.9914646,0,45,2025,1,6,0,0
0,5.9135032,0,63,3969,1,0,0,0
0,5.9401712,1,63,3969,1,0,0,1
1,5.8861041,1,34,1156,1,9,9,0
0,5.9914646,1,45,2025,1,0,0,0
1,5.7807436,1,45,2025,1,6,9,0
1,6.6846118,0,45,2025,1,6,0,1
1,5.9914646,0,31,961,1,12,12,1
0,6.1092477,0,59,3481,1,12,6,0
0,5.9401712,0,52,2704,1,3,0,0
0,6.5510802,1,39,1521,1,9,6,0
1,7.3132205,1,35,1225,1,6,12,1
1,6.9077554,1,25,625,1,14,12,0
0,6.3969297,0,51,2601,1,0,0,0
0,6.2146082,0,53,2809,1,0,0,0
0,6.6846118,0,50,2500,1,9,0,1
0,6.856462,1,42,1764,1,12,12,0
0,,1,30,900,1,9,6,0
1,6.9077554,1,40,1600,1,12,12,0
0,,1,30,900,1,0,6,0
0,5.0106354,1,48,2304,1,0,0,0
0,6.2822666,0,53,2809,1,0,0,1
0,6.7569323,0,63,3969,1,0,0,0
0,6.6908422,0,32,1024,1,9,6,1
0,7.04316,0,58,3364,1,3,0,1
0,5.2983174,1,57,3249,1,,0,0
0,,1,37,1369,1,6,6,0
0,6.3099184,1,32,1024,1,0,0,0
0,6.9077554,1,52,2704,1,3,0,0
0,6.2146082,0,48,2304,1,0,0,0
0,6.8023949,0,44,1936,1,9,9,0
0,7.0210838,0,49,2401,1,12,0,1
0,6.9077554,0,34,1156,0,12,6,0
0,,1,33,1089,1,6,0,0
0,,1,45,2025,1,0,0,0
0,6.1092477,1,62,3844,1,0,0,0
0,5.3327188,1,51,2601,1,0,0,0
0,,0,57,3249,1,0,0,1
0,6.6333184,0,50,2500,1,3,0,1
0,7.0121155,0,66,4356,1,6,0,0
0,6.5930448,1,54,2916,1,0,0,0
0,5.857933,1,31,961,1,9,6,0
0,6.5510802,0,28,784,1,12,14,0
0,6.9517722,0,49,2401,1,0,0,1
0,6.5510802,1,38,1444,1,6,0,0
1,7.6009026,0,34,1156,1,16,16,0
1,,1,22,484,1,6,6,0
0,5.7037826,1,33,1089,0,9,6,0
0,,1,38,1444,1,9,0,0
1,6.4297194,0,32,1024,1,12,9,0
0,6.5510802,0,65,4225,1,0,0,1
0,6.2728772,0,38,1444,1,6,0,0
0,6.2146082,0,35,1225,1,6,0,0
0,4.2484951,1,67,4489,1,6,0,0
0,5.9914646,1,38,1444,1,0,0,0
0,5.857933,0,30,900,1,6,9,0
1,5.857933,1,47,2209,1,12,12,0
0,,0,20,400,1,12,9,0
0,6.9077554,0,58,3364,1,0,0,0
0,,1,50,2500,1,0,0,0
1,5.9914646,1,44,1936,1,0,0,1
1,6.4488893,1,26,676,1,12,12,0
0,,1,36,1296,1,14,6,0
0,6.3969297,0,45,2025,1,6,6,0
0,5.5451775,0,51,2601,1,0,0,0
1,6.8023949,0,41,1681,1,14,6,0
0,6.3969297,0,40,1600,1,0,0,0
0,,1,43,1849,1,0,0,0
0,,1,52,2704,1,0,0,0
0,6.2146082,0,67,4489,1,,0,1
1,7.0900769,0,49,2401,1,0,0,0
0,5.9914646,0,52,2704,1,6,12,1
0,5.9914646,0,52,2704,1,3,0,0
0,6.2146082,1,46,2116,0,6,0,0
0,,1,53,2809,1,6,0,0
0,6.856462,1,32,1024,1,12,9,0
0,6.1092477,1,25,625,1,9,9,0
0,6.4846354,0,53,2809,1,0,0,1
0,6.6846118,0,35,1225,1,6,6,0
0,,0,39,1521,1,6,0,0
0,5.2983174,1,32,1024,1,6,6,0
1,6.2146082,1,48,2304,1,6,6,1
0,6.1737862,1,30,900,1,12,6,0
1,6.5072775,1,66,4356,1,6,0,0
0,6.5510802,0,30,900,1,12,6,0
0,6.8057227,0,52,2704,1,0,0,0
0,6.0161572,1,41,1681,1,0,0,0
0,6.2146082,1,50,2500,1,0,0,1
0,5.2983174,1,49,2401,1,0,0,0
0,7.3132205,0,23,529,1,9,6,0
0,6.1312265,1,58,3364,1,6,0,1
1,6.1737862,0,47,2209,1,6,6,0
1,7.3132205,0,46,2116,1,9,0,0
0,5.0751739,0,35,1225,1,9,0,0
1,6.3969297,1,52,2704,1,0,0,1
0,5.857933,1,37,1369,1,6,9,0
0,6.9077554,0,26,676,1,6,6,0
0,4.6051702,1,46,2116,1,6,0,0
1,6.7569323,0,30,900,1,9,6,1
0,6.8875527,0,58,3364,1,0,14,1
0,5.7037826,0,54,2916,1,0,0,1
0,5.9914646,1,54,2916,1,0,0,0
0,,1,34,1156,1,9,0,0
0,5.9914646,1,19,361,1,9,12,0
0,,1,30,900,1,6,6,0
0,6.5510802,0,26,676,0,9,9,1
0,,1,53,2809,1,6,0,0
0,5.2983174,0,44,1936,1,0,0,1
1,7.6009026,0,34,1156,1,9,6,0
0,,0,58,3364,1,0,0,1
0,6.2146082,0,52,2704,1,0,0,0
0,5.9401712,1,33,1089,1,9,9,0
0,6.2146082,0,56,3136,1,0,0,1
0,5.9135032,1,54,2916,1,0,0,1
1,5.0751739,0,51,2601,1,0,0,0
0,6.3099184,0,65,4225,1,0,0,1
0,6.8023949,1,65,4225,1,0,0,0
0,6.6846118,0,26,676,1,9,9,1
1,6.6846118,1,25,625,1,12,12,0
0,,1,40,1600,1,6,6,0
0,,1,50,2500,1,6,0,0
0,6.1092477,0,25,625,1,6,12,0
0,6.6846118,0,61,3721,1,0,0,0
0,6.4769726,0,21,441,1,9,9,0
0,6.9077554,0,27,729,1,6,12,0
0,,1,26,676,1,6,6,0
0,,1,28,784,1,9,6,0
0,,1,59,3481,1,3,0,0
0,6.8023949,0,52,2704,1,6,0,1
0,6.6846118,0,26,676,1,12,6,1
0,6.3969297,0,31,961,1,6,9,1
0,6.9077554,0,54,2916,0,6,0,1
0,,1,63,3969,1,0,6,0
0,,1,40,1600,0,6,6,0
1,6.2146082,0,43,1849,1,6,9,1
0,6.9077554,0,43,1849,1,6,0,0
0,,1,31,961,0,9,9,0
0,,0,19,361,0,12,12,0
0,,1,51,2601,0,0,0,0
0,5.7037826,1,54,2916,1,0,0,0
0,6.2344108,1,31,961,1,6,6,0
0,5.7037826,0,24,576,1,9,6,0
0,5.9914646,0,43,1849,1,0,0,1
0,7.0900769,0,37,1369,0,6,0,0
0,,0,58,3364,0,3,0,1
0,6.6846118,0,40,1600,0,0,0,1
0,5.9914646,1,38,1444,1,6,6,1
0,,1,48,2304,0,0,0,0
1,6.5510802,0,38,1444,1,9,9,1
0,5.9914646,1,38,1444,1,0,0,
0,,1,35,1225,1,6,0,0
0,6.2146082,1,29,841,1,12,9,0
0,6.2146082,1,31,961,1,12,0,0
1,5.768321,0,32,1024,1,9,9,0
0,,0,38,1444,0,6,0,0
0,5.2983174,1,49,2401,1,,0,0
0,,1,42,1764,0,6,6,0
0,5.7037826,0,23,529,0,6,6,0
0,,1,26,676,0,12,6,0
0,,0,62,3844,0,0,0,0
0,,0,32,1024,0,14,6,0
0,6.1527328,0,32,1024,1,12,6,1
0,6.2728772,0,56,3136,0,0,0,0
0,6.3969297,1,52,2704,1,0,0,0
0,,1,37,1369,0,,0,0
0,,0,52,2704,1,0,0,0
0,6.3969297,1,33,1089,1,6,6,0
0,5.2983174,1,43,1849,0,6,0,0
0,,0,53,2809,0,14,0,0
0,,1,50,2500,0,0,0,0
0,,1,25,625,0,6,9,0
0,,1,49,2401,0,0,0,0
1,7.0030656,0,40,1600,1,6,6,1
0,6.6846118,0,37,1369,1,6,0,0
0,5.9914646,1,48,2304,1,9,9,0
0,6.3969297,1,29,841,1,9,0,0
0,5.6347895,1,39,1521,1,6,0,0
0,5.7365723,1,56,3136,1,0,0,1
0,7.1853871,0,59,3481,1,3,0,1
0,6.6846118,0,35,1225,1,9,6,0
1,6.3969297,1,46,2116,1,9,9,0
0,6.4769726,0,47,2209,1,16,0,0
1,5.857933,1,38,1444,1,6,6,0
0,,1,30,900,1,,,0
0,,1,30,900,1,12,12,0
0,5.0106354,0,50,2500,1,0,0,0
0,6.5294189,0,65,4225,1,0,0,0
0,7.1701198,0,47,2209,1,6,6,1
0,5.5606818,1,23,529,1,9,9,0
0,6.6846118,0,32,1024,1,6,0,0
0,,1,39,1521,1,6,6,0
0,5.7990928,0,46,2116,1,0,0,0
0,6.5510802,0,41,1681,1,6,6,0
0,,1,54,2916,1,0,0,0
0,5.7037826,1,37,1369,1,,,0
0,5.2983174,1,48,2304,1,0,0,0
0,,0,21,441,1,9,6,0
0,5.521461,1,29,841,1,9,9,0
0,6.8023949,0,41,1681,1,6,6,0
0,6.7776465,0,67,4489,1,0,0,1
0,6.0402546,0,32,1024,1,9,6,0
0,5.4380794,0,39,1521,1,12,9,0
0,5.1357985,1,37,1369,1,6,0,0
0,5.0106354,1,21,441,1,12,9,0
0,,1,27,729,1,6,6,0
0,4.6051702,0,54,2916,1,6,0,0
0,4.9416423,1,47,2209,1,6,0,0
0,6.6437898,0,64,4096,1,6,0,1
0,4.8675346,0,40,1600,1,0,0,0
0,,1,22,484,1,12,9,0
0,,1,45,2025,1,6,0,0
0,4.6051702,0,30,900,1,12,9,0
1,7.0030656,0,38,1444,1,12,12,1
0,6.6846118,0,32,1024,1,12,6,0
1,7.377759,0,41,1681,1,6,0,1
0,,1,25,625,1,12,9,0
0,5.3936276,1,31,961,1,9,9,0
0,6.3969297,1,58,3364,1,0,0,0
0,5.480639,1,26,676,1,14,6,0
0,7.0900769,0,67,4489,1,0,0,0
0,6.9077554,0,56,3136,1,6,0,1
1,6.9077554,0,31,961,1,16,12,0
0,7.3132205,0,35,1225,1,9,6,0
0,,1,30,900,1,6,6,0
0,6.8023949,0,34,1156,1,6,0,0
0,,1,62,3844,1,0,0,0
0,5.7037826,1,52,2704,1,0,0,0
0,5.2983174,1,33,1089,1,12,6,0
0,5.7037826,0,41,1681,1,9,0,0
0,6.6846118,0,45,2025,1,9,9,0
0,6.3969297,1,50,2500,1,3,0,1
1,6.9077554,1,25,625,1,9,9,0
1,,1,18,324,1,12,12,0
0,6.3279366,1,48,2304,1,,,0
0,,1,62,3844,1,0,0,0
1,7.6009026,0,40,1600,1,,,1
1,7.6009026,0,34,1156,1,6,6,1
1,7.1701198,1,34,1156,1,16,12,0
1,7.6496925,0,51,2601,1,6,9,1
0,3.4011974,1,71,5041,1,0,0,0
1,7.5908523,0,59,3481,1,3,0,1
0,7.6439619,1,58,3364,1,9,0,1
0,7.6009026,1,69,4761,1,0,0,1
1,7.3132205,1,41,1681,1,9,0,1
1,6.7684932,1,25,625,1,16,12,0
1,6.1312265,0,52,2704,1,0,0,0
0,,0,50,2500,1,6,0,1
1,,0,41,1681,1,9,0,1
0,6.2146082,1,18,324,1,14,9,0
0,6.6333184,0,56,3136,1,3,0,0
0,,0,48,2304,1,6,0,0
0,6.9077554,0,31,961,1,6,0,0
1,,0,21,441,1,12,9,0
0,6.3969297,1,69,4761,1,0,0,0
0,6.6846118,1,21,441,1,9,9,0
0,,0,20,400,1,12,0,0
0,8.2940493,0,35,1225,1,6,9,0
0,,1,67,4489,1,,,0
0,6.2344108,0,18,324,1,9,9,0
0,,0,34,1156,1,6,6,0
0,7.6009026,0,24,576,1,9,12,0
0,5.9914646,0,19,361,1,9,9,0
0,6.9077554,1,23,529,1,6,9,0
0,6.3969297,0,24,576,1,6,6,0
0,6.2146082,0,20,400,1,9,9,0
0,6.6846118,1,38,1444,1,9,,0
1,6.6846118,1,27,729,1,6,6,
0,5.3936276,0,50,2500,1,6,0,
0,5.9914646,1,41,1681,1,9,0,0
0,6.5510802,0,57,3249,1,12,6,1
0,5.9242558,1,49,2401,1,6,,0
0,5.7037826,1,43,1849,1,9,6,0
0,,1,23,529,1,9,12,0
0,,1,48,2304,1,0,0,0
0,6.5012898,1,64,4096,1,3,0,0
0,6.3969297,0,69,4761,1,3,0,0
0,6.5510802,0,51,2601,1,0,0,0
1,7.4383836,0,35,1225,1,9,6,0
0,6.6846118,1,32,1024,1,,6,0
1,6.6846118,1,60,3600,1,3,0,1
0,,1,64,4096,1,0,0,0
0,6.9077554,0,27,729,1,12,12,0
0,7.0030656,0,55,3025,1,3,0,0
0,6.2146082,0,67,4489,1,0,0,0
1,7.6009026,0,27,729,1,14,12,0
1,7.6009026,0,24,576,1,6,9,0
0,6.6846118,1,29,841,1,9,6,0
0,,1,43,1849,1,,0,0
1,7.6962128,0,39,1521,1,0,0,0
1,,1,19,361,1,9,6,0
0,6.6200733,1,25,625,1,6,6,0
0,6.2146082,1,51,2601,1,0,0,0
0,11.0021,0,55,3025,1,0,0,0
0,7.3132205,0,32,1024,1,6,6,0
0,6.9077554,0,49,2401,1,6,0,0
0,6.5510802,1,44,1936,1,6,0,0
0,6.9077554,1,45,2025,1,,,0
1,6.3969297,1,22,484,1,12,9,0
0,6.363028,0,47,2209,1,0,0,0
0,6.7452364,0,53,2809,1,9,0,0
1,6.5510802,0,26,676,1,12,9,0
1,6.5930448,0,24,576,1,9,9,0
0,6.6846118,1,52,2704,1,0,0,0
0,5.7037826,1,47,2209,1,0,0,0
1,6.2146082,0,34,1156,1,3,0,0
0,3.4011974,1,53,2809,1,3,0,0
0,5.7037826,1,37,1369,1,12,0,0
0,7.0900769,0,64,4096,1,0,0,0
0,6.2146082,0,52,2704,1,,0,0
0,7.6009026,0,42,1764,1,9,9,0
0,5.9914646,0,20,400,1,9,12,1
0,,1,39,1521,1,0,0,0
0,5.7037826,1,33,1089,1,6,9,0
0,6.2146082,0,35,1225,1,0,0,0
0,6.2146082,0,32,1024,1,0,0,0
0,,1,39,1521,0,0,0,0
0,6.5510802,0,58,3364,1,3,3,1
0,5.2983174,1,34,1156,1,3,0,0
0,,1,49,2401,1,0,0,0
0,5.2983174,1,29,841,1,0,0,0
0,,0,54,2916,1,0,0,0
0,,1,52,2704,1,0,0,0
0,,0,18,324,1,12,12,0
0,,1,52,2704,1,0,0,0
0,6.2146082,1,52,2704,1,0,0,0
0,6.9077554,0,41,1681,1,6,0,0
0,6.1944056,0,51,2601,1,3,3,1
0,5.2983174,0,22,484,1,9,6,0
0,5.4380794,1,26,676,1,12,6,0
1,7.0030656,1,26,676,1,12,6,1
0,4.3820267,1,39,1521,1,9,0,0
0,,0,51,2601,1,0,0,0
0,4.0943446,1,52,2704,1,0,0,0
0,,1,46,2116,1,0,0,0
0,5.857933,1,20,400,1,9,9,0
0,,1,57,3249,1,0,0,0
0,5.2983174,1,51,2601,1,0,0,0
0,6.2146082,0,38,1444,1,0,0,0
0,,1,43,1849,1,9,6,0
0,,1,44,1936,1,6,0,0
0,5.2983174,1,53,2809,1,0,0,0
0,5.9914646,1,27,729,1,6,6,0
0,5.7037826,1,30,900,1,6,6,0
0,,1,59,3481,1,0,0,0
0,,1,49,2401,1,,0,0
0,5.6347895,1,38,1444,1,0,0,0
